baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene
461.932767500145	-0.44469896456119157	0.30132414211953534	-1.475815915157503	0.1399933170773653	0.7266542186996431	ENSG00000188694
2301.073949907723	-0.36389524993071976	0.24831273888758154	-1.4654715322336556	0.14279231371827047	0.7266542186996431	ENSG00000142166
3482.8863999609653	-0.24188717668468512	0.1702365750060546	-1.420888411765111	0.1553492023911731	0.75448710897662985	ENSG00000160214
629.2117475547765	0.48127506292591166	0.3486948725688237	1.3802183536005965	0.16751942463329342	0.75448710897662985	ENSG00000272804
100.47098562749868	-0.7288887212428782	0.5299954458628315	-1.3752735555231965	0.1690466517289357	0.75448710897662985	ENSG00000186924
7442.764179637624	-0.20590037573538558	0.15159711971559953	-1.3582077029013513	0.17439778706466283	0.75448710897662985	ENSG00000160298
2710.5139004111434	0.2560073324939516	0.1903189736237606	1.3451487658821109	0.17857719764734922	0.75448710897662985	ENSG00000184900
343.7992427419325	0.5199061181355182	0.38681366585977356	1.3440738113011574	0.17892451975619716	0.75448710897662985	ENSG00000159231
3058.640514940029	-0.29187265565267156	0.21842153244137394	-1.336281512130735	0.18145727702557116	0.75448710897662985	ENSG00000160194
976.2520975997683	-0.361079006586526	0.2702912969905957	-1.3358883937690718	0.1815857550524809	0.75448710897662985	ENSG00000276076
5620.892744229519	0.2949251661481225	0.22166483729172162	1.3305004517247214	0.18335343762086567	0.75448710897662985	ENSG00000155307
10401.436567609548	-0.21646055396918315	0.16506029404058012	-1.3114029344693052	0.1897216679601828	0.75448710897662985	ENSG00000157551
184.6741034192244	-0.5647477486915377	0.43104252640935786	-1.3101903271493007	0.19013145717525756	0.75448710897662985	ENSG00000206107
688.300779125779	0.3319349329402651	0.25651339357386854	1.2940257361051883	0.19565653132505276	0.75448710897662985	ENSG00000160181
10181.358628532324	0.23329660607176073	0.18134506766771577	1.2864789159815329	0.19827597246932302	0.75448710897662985	ENSG00000159200
799.575462145991	-0.3854407605900413	0.2998080188658926	-1.2856252546148645	0.19857387855055	0.75448710897662985	ENSG00000160180
2308.8496157453806	-0.2701939710616053	0.2118181890277104	-1.2755938113806558	0.2020991428992582	0.75448710897662985	ENSG00000177692
2681.161058945816	-0.37452782151116976	0.2943617677442496	-1.2723385390067736	0.2032528611237982	0.75448710897662985	ENSG00000154736
140.64537835240046	-0.5876704907853035	0.4632333280585966	-1.2686273961509225	0.20457398842857752	0.75448710897662985	ENSG00000186965
116.5774649738962	-0.6548130629338154	0.5225468686429192	-1.2531183367999088	0.21016264366899923	0.75448710897662985	ENSG00000184032
2797.5912334728187	0.2541240022156228	0.2031040026952925	1.251201349275589	0.21086102608953847	0.75448710897662985	ENSG00000159261
9559.989163209095	-0.19576698410002685	0.15866967188346195	-1.2338021612839267	0.21727663387965424	0.7647019980247697	ENSG00000160310
5426.151783795694	0.24579842225639317	0.20057319924840503	1.225479890521055	0.2203944623128157	0.7647019980247697	ENSG00000160223
7674.273299603054	-0.1979645445965661	0.16397220334290213	-1.2073055100844041	0.22731450944995144	0.7769406367766997	ENSG00000205758
7464.280143866619	-0.2498770260342122	0.20922454225378115	-1.1943007418848655	0.2323603475384057	0.7825076409749251	ENSG00000183778
338.578867804153	-0.42457021669123496	0.35853003323060584	-1.1841970751112842	0.23633505969196508	0.7843583865139131	ENSG00000249209
13809.291215974616	0.2208201028123189	0.18926786532486992	1.1667067858206726	0.24332880149532543	0.792191193204979	ENSG00000160305
2949.673288056527	0.3020947691774301	0.26373489542776196	1.145448609246231	0.2520233721086016	0.792191193204979	ENSG00000280433
5324.001136472771	0.19028042347989785	0.16627936643140223	1.1443417638856421	0.2524819294742224	0.792191193204979	ENSG00000184787
174.8362715737497	-0.48128624406008513	0.42062400523596666	-1.1442196309982058	0.2525325637727662	0.792191193204979	ENSG00000279493
1715.8017310113871	-0.2627076826480828	0.23765576755148257	-1.1054126115040457	0.26898084154899715	0.8323866583070317	ENSG00000160202
3347.7952493730363	-0.2800359407133297	0.2587310674062179	-1.0823436996596252	0.27909983502019464	0.8519345333844448	ENSG00000160208
7086.643941910802	0.21576567661176702	0.2020478315402354	1.0678940474983514	0.28556830789946935	0.8519345333844448	ENSG00000159267
136.79877224164088	0.527726478559356	0.5051723203518217	1.0446464647782496	0.29618639612470316	0.8519345333844448	ENSG00000232263
1274.239768079265	0.3803593392667789	0.3642642243300117	1.0441852750331735	0.296399678276691	0.8519345333844448	ENSG00000166265
8060.852126792775	-0.16516654508050457	0.158229801159458	-1.0438396804534689	0.2965595695390668	0.8519345333844448	ENSG00000157538
17834.437934050537	0.19461647161753048	0.18685223384020208	1.0415528228791124	0.2976190509639982	0.8519345333844448	ENSG00000197381
1542.6620498210227	0.2121462501891604	0.21182126592873074	1.001534238118183	0.3165685960162543	0.8934688311062824	ENSG00000142182
6958.538610155112	0.17742288562860678	0.17842928631862873	0.9943596664494596	0.3200477969159483	0.8934688311062824	ENSG00000160200
474.40963654832615	-0.3469419636055872	0.3516504303146337	-0.9866103769449858	0.32383368114332506	0.8934688311062824	ENSG00000205445
7597.8914750735	0.19856526782237138	0.203099586542863	0.977674406936645	0.328235383635142	0.8948321768148514	ENSG00000155313
3580.7922804915174	-0.22304790984343642	0.23203868638289726	-0.9612531139543482	0.3364249162253032	0.8976950239015966	ENSG00000183255
144.94941711569922	0.5125418330870645	0.5404106322750364	0.9484303277479034	0.3429104261577405	0.8976950239015966	ENSG00000187026
4332.091435704218	0.22940797340739857	0.24339404389642688	0.9425373346646893	0.34591760593501886	0.8976950239015966	ENSG00000159263
100.65477941682931	-0.4940206666183118	0.5291968842437625	-0.9335290537930536	0.3505468767100705	0.8976950239015966	ENSG00000206106
2283.10894856738	0.19557038477004868	0.21003605724522983	0.9311276708156276	0.35178752659161144	0.8976950239015966	ENSG00000205927
5862.626409846645	-0.1409259322006041	0.15277241724789953	-0.9224566498278778	0.35629043227619367	0.8976950239015966	ENSG00000142173
142.68840251303348	0.4700502250947722	0.5100251643658732	0.9216216334721389	0.3567259701967043	0.8976950239015966	ENSG00000244362
2657.73127109969	0.15729403909958511	0.17517520579390564	0.8979241005410447	0.3692260149856289	0.8986731689000115	ENSG00000159128
247.62236653276136	0.42142299821031837	0.47218080783334815	0.8925034461778797	0.37212314643940003	0.8986731689000115	ENSG00000198390
96.61052779979161	0.4763784067332404	0.5410988225046023	0.8803907658276018	0.3786476571835483	0.8986731689000115	ENSG00000186967
1800.1003360522157	-0.16982372159627906	0.19377632039864193	-0.876390475610813	0.38081779432948504	0.8986731689000115	ENSG00000154640
93.82387680575732	0.4612587807756366	0.5269616817117532	0.8753174979958867	0.38140117586862443	0.8986731689000115	ENSG00000186930
9173.012252339326	-0.13035562314717694	0.14948151748819455	-0.8720517782907302	0.38318013117864685	0.8986731689000115	ENSG00000185917
66.50932792397856	0.4832458174420067	0.5557876032933996	0.8694793021263229	0.3845850242454198	0.8986731689000115	ENSG00000231068
3146.4621043302072	-0.15301937916473546	0.1779790443713349	-0.8597606516274822	0.3899209936400604	0.8990196135518099	ENSG00000273590
1541.583344621868	0.2079745597864258	0.24326248842118134	0.8549388816015953	0.3925849840837598	0.8990196135518099	ENSG00000154646
2988.2569966314995	-0.23130691148188445	0.2732327198660747	-0.8465564138704169	0.39724241694579676	0.900678351292945	ENSG00000154639
12848.568037967914	-0.15810586684532418	0.19471812184170753	-0.8119730477569694	0.4168070970300148	0.9307244447843837	ENSG00000159216
198.45421052450507	-0.2890399090351046	0.36009011083012116	-0.8026877171627307	0.4221552540673771	0.9307244447843837	ENSG00000187005
95.33546257931295	-0.41952797045448487	0.5299145914039531	-0.7916897878637188	0.42854157830610407	0.9307244447843837	ENSG00000186925
7363.068272602047	-0.12584249451458465	0.1590121830149852	-0.7914015902965456	0.4287096822663806	0.9307244447843837	ENSG00000183570
2549.797208177576	0.1502086551623109	0.1917741793994503	0.7832579736891393	0.43347563702546194	0.9307244447843837	ENSG00000185272
17731.319947941884	-0.14003611357089962	0.1816739909965475	-0.7708099150723279	0.44081960938913767	0.9307244447843837	ENSG00000185658
1446.1805113665175	0.17347429692056335	0.22653563978426372	0.7657704416213176	0.4438129047782865	0.9307244447843837	ENSG00000242220
930.0693812113168	0.1897519391090399	0.25016629356682774	0.7585032196128006	0.4481497863245688	0.9307244447843837	ENSG00000160307
477.09570358156714	-0.29060582928756673	0.3887967962593309	-0.7474491355986639	0.454792495139499	0.9307244447843837	ENSG00000277277
431.519873092048	-0.2705775694873008	0.36790086035502756	-0.7354632691703712	0.46205740188076566	0.9307244447843837	ENSG00000189169
1936.522938331812	-0.1532581416552936	0.2103136903267217	-0.7287121509646259	0.4661777584673439	0.9307244447843837	ENSG00000160188
9294.71145800205	-0.2008628088659644	0.2760770457392219	-0.7275607007751607	0.4668825448512177	0.9307244447843837	ENSG00000160294
209.58892090692964	0.32264109572401833	0.4504731548480257	0.7162271319649812	0.47385111238109967	0.9307244447843837	ENSG00000184724
3445.2180271148136	0.1435952952681241	0.2011813562728703	0.713760449419379	0.47537531989504533	0.9307244447843837	ENSG00000154727
610.3935456000266	-0.2149717393223158	0.30308517208689223	-0.7092783122385315	0.4781517842441451	0.9307244447843837	ENSG00000265590
3776.2436638421013	-0.1911406979095836	0.2699418557700632	-0.708080995310329	0.4788949607917659	0.9307244447843837	ENSG00000241945
5179.721890343211	-0.11797049223356057	0.16686856417310647	-0.7069665447062881	0.4795872684915165	0.9307244447843837	ENSG00000160221
7018.191025870839	-0.12764523557685378	0.18452431767595318	-0.6917529200731912	0.48909250717005737	0.9411948247222113	ENSG00000275895
2343.632449637428	0.1395210210425858	0.20978696633405305	0.6650604824535206	0.5060118089490796	0.9656392020778269	ENSG00000185437
363.9822640145847	-0.2926101860139343	0.4660519274777331	-0.627848891426191	0.5301029343302172	0.9930766057920748	ENSG00000212935
446.9841840696781	0.24137752140707688	0.3970021759400219	0.6080004998349017	0.5431871423865062	0.9930766057920748	ENSG00000197683
2109.7529556940503	-0.14763568746116343	0.24344525355020671	-0.6064430721411289	0.5442205740545547	0.9930766057920748	ENSG00000205670
426.29003908055967	0.20962465754156215	0.34835191946635446	0.6017611668759837	0.5473331277617017	0.9930766057920748	ENSG00000241123
7083.034701299225	0.09951636615804148	0.16636988714403372	0.5981633327182928	0.5497309549596582	0.9930766057920748	ENSG00000156265
4693.751364396203	-0.1361281638188392	0.22805905651167985	-0.5968987414971065	0.5505749875753141	0.9930766057920748	ENSG00000156261
5238.3833704105255	0.09945065802254224	0.17740516783427612	0.5605848986059107	0.5750805486384261	0.9930766057920748	ENSG00000160282
4995.519340429628	-0.11352544582019365	0.20443536331572623	-0.5553121728987124	0.5786811540677526	0.9930766057920748	ENSG00000160224
2621.963373579166	-0.1394445454718104	0.2549582330832956	-0.5469309376106848	0.5844261800727932	0.9930766057920748	ENSG00000159212
3402.855822939918	-0.10510296454377058	0.1922943290372777	-0.546573396469719	0.5846718503039017	0.9930766057920748	ENSG00000160213
2161.9860597874476	0.1176032182481769	0.21520498120544565	0.5464707070878944	0.5847424181209843	0.9930766057920748	ENSG00000183527
252.3352914295413	0.2175534341366132	0.41578017819494223	0.5232414760152692	0.6008062218006043	0.9930766057920748	ENSG00000160182
4128.114998939607	-0.11413241743822597	0.2182656435448669	-0.5229060129876317	0.6010396599885657	0.9930766057920748	ENSG00000175894
338.4624028018125	0.19384119940199288	0.37086229168130386	0.5226770252732192	0.6011990288681857	0.9930766057920748	ENSG00000182816
12828.292935486144	-0.08048547670757016	0.15582233642447538	-0.516520792553898	0.6054907206091094	0.9930766057920748	ENSG00000160216
71.03352701880213	0.284018364039687	0.5555617817089807	0.5112273259078574	0.6091918864627918	0.9930766057920748	ENSG00000206102
24117.7319100559	-0.07623097068945903	0.15122790316361032	-0.5040800612502464	0.6142051176224232	0.9930766057920748	ENSG00000157540
2318.132123727079	0.15670987741094164	0.3110602587671031	0.5037926671573735	0.6144070811521029	0.9930766057920748	ENSG00000160233
180.41913184663383	0.2218989553278854	0.4776300769411291	0.46458329581961366	0.6422298967931839	0.9930766057920748	ENSG00000212933
18470.02578654898	-0.08263211022922119	0.17897282521320537	-0.46170199375678317	0.6442950411244772	0.9930766057920748	ENSG00000159140
8408.133153582383	0.10151368341871127	0.2202972708800827	0.460803182051082	0.6449398185689071	0.9930766057920748	ENSG00000171189
8674.801586151036	0.06696135874080071	0.15117138108292702	0.4429499701670926	0.6578019222407516	0.9930766057920748	ENSG00000157601
13131.44938420941	0.08329401523627851	0.1913727011275175	0.435245020556914	0.6633845873155078	0.9930766057920748	ENSG00000159082
10138.402189792574	0.0827655022147637	0.19188636469752132	0.43132560432436406	0.6662316356027604	0.9930766057920748	ENSG00000198862
1092.2268069687627	-0.10355046756796124	0.24128879497659475	-0.42915572427640386	0.6678099017376082	0.9930766057920748	ENSG00000154719
8469.098574118188	-0.0756831135113757	0.18183535855196317	-0.41621780336934694	0.6772506332995047	0.9930766057920748	ENSG00000159131
9614.016392827125	0.06903436728659144	0.1667959132749794	0.4138852441353376	0.6789581509074217	0.9930766057920748	ENSG00000160218
7065.011765631428	0.06838704050034669	0.16609879782083106	0.411725078071396	0.6805409415771712	0.9930766057920748	ENSG00000183486
3666.973035842772	-0.08016299296910372	0.19535644252345988	-0.41034220286580586	0.681554937686674	0.9930766057920748	ENSG00000156253
3391.6711233397873	0.07645998676390972	0.19102549171362734	0.40026064625203756	0.6889645503251518	0.9930766057920748	ENSG00000154642
84.42495187672064	0.21533136146906556	0.5473549979514485	0.3934034808761642	0.6940214991338054	0.9930766057920748	ENSG00000186980
10548.967674595651	-0.06774688987282461	0.17249659594778766	-0.39274334371984165	0.6945090540361621	0.9930766057920748	ENSG00000182093
2934.943317456512	0.08216234574031056	0.21318848696261714	0.38539766809601606	0.6999428099936094	0.9930766057920748	ENSG00000142207
73.6753173163996	0.24120444585343337	0.6335508795296464	0.3807183505648443	0.7034122507728761	0.9930766057920748	ENSG00000206105
1458.3235203920449	0.09629230664861128	0.2597767611328725	0.37067328974572517	0.710880886992012	0.9930766057920748	ENSG00000155304
387.6722204785608	0.10480132450341081	0.2830291098226747	0.3702846133709414	0.7111704371012919	0.9930766057920748	ENSG00000156282
173.59416649667293	-0.1424615462150912	0.3902784418658207	-0.3650254047700386	0.7150924425111918	0.9930766057920748	ENSG00000186970
992.7171134750819	-0.10912780702827583	0.3119307616671834	-0.34984624935680586	0.7264540876423862	0.9930766057920748	ENSG00000160207
6113.670517054079	0.0583639121503713	0.16732321819086377	0.3488094048238794	0.7272324023256451	0.9930766057920748	ENSG00000159256
5277.211165345109	0.053218227876963335	0.1581947125349935	0.3364096500076839	0.7365619734678535	0.9930766057920748	ENSG00000159110
2760.696791775406	-0.0761257169847036	0.2296498684706896	-0.3314860029820552	0.7402774119291144	0.9930766057920748	ENSG00000183844
3810.4491441025616	-0.06586579315885455	0.20378799939322906	-0.3232074182727512	0.74653816319359	0.9930766057920748	ENSG00000142197
4732.696221021447	-0.05875349025239403	0.18519760395103038	-0.3172475723170237	0.7510557552867725	0.9930766057920748	ENSG00000160185
95.3691211012292	-0.18909026059618567	0.5967921849220018	-0.31684439805608205	0.751361673699299	0.9930766057920748	ENSG00000244624
13920.766346584654	-0.04639680453609618	0.149881603610265	-0.30955636594829294	0.7568983422607722	0.9930766057920748	ENSG00000160209
20764.93431790827	-0.051430374929552145	0.1677361910350287	-0.30661465848364133	0.7591366948916293	0.9930766057920748	ENSG00000141956
3275.5661010787417	-0.06311015227234847	0.21600858673071932	-0.29216501634272	0.7701604581512227	0.9930766057920748	ENSG00000280071
7984.915857806205	-0.04619697971199126	0.16400758373999577	-0.2816758753377415	0.7781920544605825	0.9930766057920748	ENSG00000157578
1832.505950001771	0.0590317546776422	0.21125812744725136	0.2794295083032094	0.7799152282332072	0.9930766057920748	ENSG00000278961
3911.8496738197023	0.0524441971331669	0.1920754380496488	0.27303958104008497	0.7848227898338812	0.9930766057920748	ENSG00000160190
853.7769740167838	0.06236960735272391	0.2353392709855071	0.26501997346870687	0.7909940751944544	0.9930766057920748	ENSG00000221837
202.78905250780048	0.1021215574081475	0.38533701767322337	0.26501880879440826	0.7909949724024941	0.9930766057920748	ENSG00000184351
1640.0360991773312	0.07653639354092062	0.29079947322929434	0.2631930267651206	0.7924018052278498	0.9930766057920748	ENSG00000188992
197.54119131299817	0.11098950151288624	0.44579660565090906	0.24896892463061737	0.8033848192127012	0.9930766057920748	ENSG00000186977
6221.9135672531365	0.04007079142283034	0.1644028804109056	0.2437353367695148	0.8074358037515315	0.9930766057920748	ENSG00000156273
1124.8284020499632	0.054559579001057304	0.22491027125820492	0.2425837588289642	0.8083278640376221	0.9930766057920748	ENSG00000160256
3511.2746273671473	0.04644668507111329	0.19280824410069142	0.24089574223214832	0.8096359221891971	0.9930766057920748	ENSG00000159079
6022.783221547875	0.038166165825331166	0.162262490732679	0.23521249829825677	0.814043805857935	0.9930766057920748	ENSG00000156304
402.05909963939325	-0.07940053726549098	0.34003821880946977	-0.2335047440946063	0.8153694861119998	0.9930766057920748	ENSG00000243489
78.80234585985764	-0.11983715100907134	0.515786311989435	-0.23233875778294402	0.8162749115676985	0.9930766057920748	ENSG00000206104
1406.99981092483	0.05436164275871469	0.24331095977542871	0.223424554359941	0.8232050956685946	0.9930766057920748	ENSG00000184221
2781.9850361333183	-0.043316952800805816	0.20471863428693038	-0.21159262297585213	0.8324248650404944	0.9930766057920748	ENSG00000243927
1407.7132465706359	-0.05048698086563364	0.23919903097151857	-0.2110668285760954	0.832835124083005	0.9930766057920748	ENSG00000183067
1132.8899254718217	-0.04995033472672162	0.24861222000161784	-0.20091665134721282	0.8407637473083602	0.9930766057920748	ENSG00000170262
226.8513029824759	-0.07769772028374126	0.3905189506849397	-0.19896017887855516	0.8422938944475097	0.9930766057920748	ENSG00000274749
270.69297019579506	0.06464943941542109	0.33285625778290434	0.19422630010335204	0.8459986904689882	0.9930766057920748	ENSG00000274559
6197.828772222545	-0.038562223142614316	0.20144086163570454	-0.19143198072867718	0.8481871663505266	0.9930766057920748	ENSG00000173638
11744.14128992748	-0.02924660949094185	0.15729562556400378	-0.18593402954515964	0.8524964957716056	0.9930766057920748	ENSG00000160255
9921.164151329298	0.030060874277382542	0.1718093255049846	0.17496648793089176	0.8611059661059184	0.9930766057920748	ENSG00000177398
231.53366358332238	-0.0757510886129467	0.4367800985304436	-0.17343072376194094	0.8623128769359403	0.9930766057920748	ENSG00000187766
3281.5643870812437	0.03970863863960019	0.2308458105450055	0.17201368543726994	0.8634267699429232	0.9930766057920748	ENSG00000274391
203.25427888385826	-0.06568892637611311	0.3863505004760946	-0.17002417829190208	0.8649911219607688	0.9930766057920748	ENSG00000183640
6513.062355081052	-0.027255610825885426	0.17013013934099988	-0.16020448188345815	0.8727199989644127	0.9930766057920748	ENSG00000160199
10696.765110806555	-0.023869108732119265	0.15861007217310163	-0.1504892369386815	0.8803786417170714	0.9930766057920748	ENSG00000142185
3643.2704032819297	0.02725355590788018	0.19330473287716474	0.14098752525215416	0.8878797973085049	0.9930766057920748	ENSG00000160193
4094.4122312443455	-0.022698626232859793	0.16950401784276745	-0.13391202475162048	0.8934721415554402	0.9930766057920748	ENSG00000275464
3239.3405804456756	-0.027344289716392953	0.20866488652039433	-0.13104403990711871	0.8957404689617786	0.9930766057920748	ENSG00000198743
5237.25828956089	-0.03508514905833239	0.26788106753712093	-0.13097285814523102	0.8957967784850245	0.9930766057920748	ENSG00000154654
2454.9293084466976	-0.031153857622876174	0.2383509367677141	-0.13070583252306364	0.8960080182455676	0.9930766057920748	ENSG00000183421
333.75435290078025	-0.06203535452522191	0.48268809786240874	-0.12852058047411233	0.8977370124179507	0.9930766057920748	ENSG00000182591
4308.471113481052	0.029700026849491308	0.25212449802549053	0.11779905198458163	0.906226880725063	0.9930766057920748	ENSG00000142156
431.40526163692186	-0.04015654653681116	0.34342450157471116	-0.11692976579329824	0.9069157102518259	0.9930766057920748	ENSG00000188155
9234.808231106212	-0.01869738727224097	0.1657038279693648	-0.11283618188770948	0.9101604325119839	0.9930766057920748	ENSG00000160179
10252.11101105933	-0.023100014135141605	0.21242538053342155	-0.10874413442092061	0.9134054351936882	0.9930766057920748	ENSG00000157617
1274.508963170329	0.03265873185757	0.30731029291618234	0.10627282134828311	0.9153658948752532	0.9930766057920748	ENSG00000215454
25485.624103469574	0.01486946690850183	0.1583776987801649	0.09388611542551388	0.925199623401345	0.9930766057920748	ENSG00000205726
266.4866305145011	-0.04146791745684538	0.4560695422730093	-0.09092454902858244	0.9275525436808985	0.9930766057920748	ENSG00000221864
1659.3985720690623	0.018663620411456982	0.21341423374127214	0.08745255686217909	0.9303117950246167	0.9930766057920748	ENSG00000159228
196.47144149427416	-0.02989720973675547	0.35068491816315733	-0.08525376538390422	0.9320596475299368	0.9930766057920748	ENSG00000240432
2350.6443373879547	0.018789434472037052	0.22663491730240642	0.08290617657545546	0.933926142754827	0.9930766057920748	ENSG00000159259
6677.6320763585645	-0.015114178152115635	0.21842240488744144	-0.06919701373997943	0.9448328001022192	0.9930766057920748	ENSG00000274276
5027.134631886244	-0.012649822498953857	0.20350728006095317	-0.06215906622684488	0.9504361598408118	0.9930766057920748	ENSG00000154645
5393.6094376769115	-0.010001649253913779	0.16739906679646036	-0.059747341758330894	0.9523568657856947	0.9930766057920748	ENSG00000185808
6930.837905607301	0.009885696235508057	0.1903466959842515	0.05193521318765606	0.9585803160587741	0.9930766057920748	ENSG00000159086
7103.159633848936	0.008387650783562434	0.16935027231120675	0.04952841627646666	0.9604981920691378	0.9930766057920748	ENSG00000159147
306.74456274625175	0.018877652373520206	0.44502460462965215	0.042419345306154745	0.9661644069042257	0.9930766057920748	ENSG00000186971
6078.437599608775	-0.007776781551515009	0.20079678095066122	-0.03872961266956705	0.9691059636191194	0.9930766057920748	ENSG00000156256
229.18986043654365	-0.020024711490684653	0.5237968470807902	-0.038229919867379517	0.9695043657222902	0.9930766057920748	ENSG00000212938
231.8336798737796	0.01049959624333506	0.39943993488101853	0.026285795000598983	0.9790293849450762	0.9930766057920748	ENSG00000187175
124.2554641971501	0.01146457860613866	0.47052849099966093	0.024365322877221735	0.9805612084441733	0.9930766057920748	ENSG00000205439
